Fecha,Presentacion,Origen,Destino,Transporte,Volumen ton
2017-10-17,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-10-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2017-10-19,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2017-10-20,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-10-20,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2017-10-24,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2017-10-25,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2017-10-25,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.01
2017-10-25,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.23
2017-10-26,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2017-10-26,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-10-27,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-10-31,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2017-10-31,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.9
2017-11-01,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2017-11-01,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.9
2017-11-01,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.61
2017-11-03,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2017-11-03,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,48.0
2017-11-07,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2017-11-07,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,12.0
2017-11-07,Caja de 10 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Trailer,15.0
2017-11-08,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2017-11-09,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2017-11-09,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2017-11-10,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2017-11-14,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2017-11-15,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2017-11-16,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-11-16,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.4
2017-11-16,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-11-17,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2017-11-22,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2017-11-23,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2017-11-24,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2017-11-28,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-11-29,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2017-11-30,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2017-12-01,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2017-12-05,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,48.56
2017-12-05,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2017-12-05,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.91
2017-12-05,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,44.13
2017-12-06,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2017-12-06,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,17.0
2017-12-07,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-12-07,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2017-12-08,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-12-12,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,375.0
2017-12-13,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2017-12-14,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-12-14,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2017-12-15,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2017-12-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,75.0
2017-12-18,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.06
2017-12-18,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.7
2017-12-19,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2017-12-20,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2017-12-21,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-12-21,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2017-12-21,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.63
2017-12-22,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,390.0
2017-12-26,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,45.0
2017-12-27,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2017-12-28,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2017-12-28,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2017-12-28,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.33
2017-12-29,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2017-12-29,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,37.9
2018-01-03,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-01-03,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.63
2018-01-04,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2018-01-04,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-01-04,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.7
2018-01-05,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2018-01-08,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,12.0
2018-01-08,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,20.0
2018-01-09,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-01-10,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-01-11,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-01-11,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-01-12,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-01-15,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,85.78
2018-01-16,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-01-16,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Redilas,9.91
2018-01-17,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-01-18,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-01-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-01-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Redilas,12.0
2018-01-19,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-01-23,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,360.0
2018-01-24,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-01-25,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-01-25,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-01-26,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-01-30,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-01-31,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2018-01-31,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.73
2018-01-31,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.7
2018-02-01,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-02-01,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-02-01,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,78.91
2018-02-02,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-02-02,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,80.33
2018-02-06,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,45.0
2018-02-06,Arpilla de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,25.0
2018-02-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,86.0
2018-02-07,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-02-08,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-02-08,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-02-08,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,43.2
2018-02-08,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.27
2018-02-08,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,46.86
2018-02-09,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-02-12,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.09
2018-02-13,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-02-14,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-02-15,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-02-16,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-02-20,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-02-20,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.22
2018-02-21,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-02-22,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-02-22,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,345.0
2018-02-23,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-02-23,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,85.84
2018-02-27,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2018-02-27,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.07
2018-02-27,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.38
2018-02-28,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-02-28,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.18
2018-02-28,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.62
2018-03-01,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-03-01,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-03-02,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-03-02,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,39.61
2018-03-05,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.04
2018-03-06,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-03-06,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,40.0
2018-03-06,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,20.0
2018-03-07,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-03-08,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-03-08,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-03-09,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-03-12,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,43.12
2018-03-13,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,330.0
2018-03-14,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-03-14,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,84.14
2018-03-14,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.31
2018-03-15,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-03-15,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-03-16,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-03-21,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-03-21,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.14
2018-03-22,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2018-03-22,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-03-23,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-03-27,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-03-27,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,40.33
2018-03-27,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.44
2018-03-28,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-02,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,41.69
2018-04-03,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-03,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,5.0
2018-04-03,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,15.0
2018-04-04,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-04,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.0
2018-04-05,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2018-04-05,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-06,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-10,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-04-11,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,315.0
2018-04-12,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2018-04-12,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-04-13,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2018-04-16,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.08
2018-04-17,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2018-04-19,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-04-19,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-04-20,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-04-24,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-04-25,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-04-25,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.83
2018-04-26,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-04-26,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-04-27,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-05-02,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,165.0
2018-05-03,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-05-03,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,210.0
2018-05-04,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-05-08,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,240.0
2018-05-08,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,8.0
2018-05-08,Caja de 10 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Trailer,12.0
2018-05-09,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-05-10,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-05-10,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-05-11,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2018-05-11,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,43.64
2018-05-11,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,45.18
2018-05-14,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,38.85
2018-05-15,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,195.0
2018-05-16,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-05-17,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-05-17,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-05-18,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-05-22,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,285.0
2018-05-23,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,255.0
2018-05-24,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2018-05-24,Caja de 9 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.6
2018-05-25,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,225.0
2018-05-29,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,270.0
2018-05-30,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,300.0
2018-05-30,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,42.38
