Fecha,Presentacion,Precio Kg,centro_distribucion,anio,mes
29/11/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,11
02/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
03/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
04/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
05/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
06/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
09/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
10/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
11/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
12/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
13/12/2013,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2013,12
16/12/2013,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2013,12
17/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
18/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
19/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
20/12/2013,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2013,12
23/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
24/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
26/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
27/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
30/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
31/12/2013,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2013,12
02/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
03/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
06/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
07/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
08/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
09/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
10/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
13/01/2014,Caja de 9 kg.,17.77777778,Central de Abasto de Iztapalapa DF,2014,1
14/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
15/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
16/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
17/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
20/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
21/01/2014,Caja de 9 kg.,21.11111111,Central de Abasto de Iztapalapa DF,2014,1
22/01/2014,Caja de 9 kg.,21.11111111,Central de Abasto de Iztapalapa DF,2014,1
23/01/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,1
24/01/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,1
27/01/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,1
28/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
29/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
30/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
31/01/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,1
04/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
05/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
06/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
07/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
10/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
11/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
12/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
13/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
14/02/2014,Caja de 9 kg.,18.88888889,Central de Abasto de Iztapalapa DF,2014,2
17/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
18/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
19/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
20/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
21/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
24/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
25/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
26/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
27/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
28/02/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,2
03/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
04/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
05/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
06/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
07/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
10/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
11/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
12/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
13/03/2014,Caja de 9 kg.,20,Central de Abasto de Iztapalapa DF,2014,3
14/03/2014,Caja de 9 kg.,21.11111111,Central de Abasto de Iztapalapa DF,2014,3
20/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
21/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
24/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
25/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
26/03/2014,Caja de 9 kg.,25.55555556,Central de Abasto de Iztapalapa DF,2014,3
27/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
28/03/2014,Caja de 9 kg.,24.44444444,Central de Abasto de Iztapalapa DF,2014,3
31/03/2014,Caja de 9 kg.,27.77777778,Central de Abasto de Iztapalapa DF,2014,3
01/04/2014,Caja de 9 kg.,27.77777778,Central de Abasto de Iztapalapa DF,2014,4
02/04/2014,Caja de 9 kg.,27.77777778,Central de Abasto de Iztapalapa DF,2014,4
03/04/2014,Caja de 9 kg.,27.77777778,Central de Abasto de Iztapalapa DF,2014,4
04/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
07/04/2014,Caja de 9 kg.,28.88888889,Central de Abasto de Iztapalapa DF,2014,4
08/04/2014,Caja de 9 kg.,28.88888889,Central de Abasto de Iztapalapa DF,2014,4
09/04/2014,Caja de 9 kg.,30,Central de Abasto de Iztapalapa DF,2014,4
10/04/2014,Caja de 9 kg.,30,Central de Abasto de Iztapalapa DF,2014,4
11/04/2014,Caja de 9 kg.,30,Central de Abasto de Iztapalapa DF,2014,4
14/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
15/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
16/04/2014,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2014,4
21/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
22/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
23/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
24/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
25/04/2014,Caja de 9 kg.,31.11111111,Central de Abasto de Iztapalapa DF,2014,4
28/04/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,4
29/04/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,4
30/04/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,4
02/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
06/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
07/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
08/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
09/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
12/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
13/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
14/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
15/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
16/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
19/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
20/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
21/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
22/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
23/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
26/05/2014,Caja de 10 kg.,34,Central de Abasto de Iztapalapa DF,2014,5
27/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
28/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
29/05/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,5
30/05/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,5
02/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
03/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
04/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
05/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
06/06/2014,Caja de 10 kg.,33,Central de Abasto de Iztapalapa DF,2014,6
09/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
10/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
11/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
12/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
13/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
16/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
17/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
18/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
19/06/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,6
20/06/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,6
23/06/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,6
24/06/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,6
25/06/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,6
26/06/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,6
27/06/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,6
30/06/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,6
01/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
02/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
03/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
04/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
07/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
08/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
09/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
10/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
11/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
14/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
15/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
16/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
17/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
18/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
21/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
22/07/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,7
23/07/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,7
24/07/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,7
25/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
28/07/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,7
29/07/2014,Caja de 10 kg.,31,Central de Abasto de Iztapalapa DF,2014,7
30/07/2014,Caja de 10 kg.,32,Central de Abasto de Iztapalapa DF,2014,7
31/07/2014,Caja de 10 kg.,30,Central de Abasto de Iztapalapa DF,2014,7
01/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
04/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
05/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
06/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
07/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
08/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
11/08/2014,Caja de 10 kg.,29,Central de Abasto de Iztapalapa DF,2014,8
12/08/2014,Caja de 10 kg.,28,Central de Abasto de Iztapalapa DF,2014,8
13/08/2014,Caja de 10 kg.,28,Central de Abasto de Iztapalapa DF,2014,8
14/08/2014,Caja de 10 kg.,28,Central de Abasto de Iztapalapa DF,2014,8
15/08/2014,Caja de 10 kg.,28,Central de Abasto de Iztapalapa DF,2014,8
18/08/2014,Caja de 10 kg.,27,Central de Abasto de Iztapalapa DF,2014,8
19/08/2014,Caja de 10 kg.,28,Central de Abasto de Iztapalapa DF,2014,8
20/08/2014,Caja de 10 kg.,27,Central de Abasto de Iztapalapa DF,2014,8
21/08/2014,Caja de 10 kg.,25,Central de Abasto de Iztapalapa DF,2014,8
22/08/2014,Caja de 10 kg.,25,Central de Abasto de Iztapalapa DF,2014,8
25/08/2014,Caja de 10 kg.,25,Central de Abasto de Iztapalapa DF,2014,8
26/08/2014,Caja de 10 kg.,25,Central de Abasto de Iztapalapa DF,2014,8
27/08/2014,Caja de 10 kg.,25,Central de Abasto de Iztapalapa DF,2014,8
28/08/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,8
29/08/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,8
01/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
02/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
03/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
04/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
05/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
08/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
09/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
10/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
11/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
12/09/2014,Caja de 10 kg.,24,Central de Abasto de Iztapalapa DF,2014,9
15/09/2014,Caja de 10 kg.,22,Central de Abasto de Iztapalapa DF,2014,9
17/09/2014,Caja de 10 kg.,20,Central de Abasto de Iztapalapa DF,2014,9
18/09/2014,Caja de 10 kg.,20,Central de Abasto de Iztapalapa DF,2014,9
19/09/2014,Caja de 10 kg.,20,Central de Abasto de Iztapalapa DF,2014,9
22/09/2014,Caja de 10 kg.,20,Central de Abasto de Iztapalapa DF,2014,9
23/09/2014,Caja de 10 kg.,18,Central de Abasto de Iztapalapa DF,2014,9
24/09/2014,Caja de 10 kg.,18,Central de Abasto de Iztapalapa DF,2014,9
25/09/2014,Caja de 10 kg.,18,Central de Abasto de Iztapalapa DF,2014,9
26/09/2014,Caja de 10 kg.,18,Central de Abasto de Iztapalapa DF,2014,9
29/09/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,9
30/09/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,9
01/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
02/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
03/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
06/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
07/10/2014,Caja de 10 kg.,18,Central de Abasto de Iztapalapa DF,2014,10
08/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
09/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
10/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
13/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
14/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
15/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
16/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
17/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
20/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
21/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
22/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
23/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
24/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
27/10/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,10
28/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
29/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
30/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
31/10/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,10
03/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
04/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
05/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
06/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
07/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
10/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
11/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
12/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
13/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
14/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
18/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
19/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
20/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
21/11/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,11
24/11/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,11
25/11/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,11
26/11/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,11
27/11/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,11
28/11/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,11
01/12/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,12
02/12/2014,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2014,12
03/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
04/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
05/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
08/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
09/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
10/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
11/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
12/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
15/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
16/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
17/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
18/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
19/12/2014,Caja de 10 kg.,17,Central de Abasto de Iztapalapa DF,2014,12
22/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
23/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
24/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
26/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
29/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
30/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
31/12/2014,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2014,12
02/01/2015,Caja de 10 kg.,15,Central de Abasto de Iztapalapa DF,2015,1
05/01/2015,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2015,1
06/01/2015,Caja de 10 kg.,16,Central de Abasto de Iztapalapa DF,2015,1
